2022-03-31 19:46:24,489 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,494 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,504 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-03
2022-03-31 19:46:24,505 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,510 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,521 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,521 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,526 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,538 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,539 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,543 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,555 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-01
2022-03-31 19:46:24,555 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,559 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:46:24,570 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-04-28
2022-03-31 19:46:24,570 root         INFO     Requisição não está sendo feita pois o TESTING = True
2022-03-31 19:46:24,579 django.request WARNING  Bad Request: /api/scheduling/
2022-03-31 19:47:08,058 django.utils.autoreload INFO     Watching for file changes with StatReloader
2022-03-31 19:47:16,330 django.security.SuspiciousSession WARNING  Session data corrupted
2022-03-31 19:47:16,335 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-12-25
2022-03-31 19:47:16,344 urllib3.connectionpool DEBUG    Starting new HTTPS connection (1): brasilapi.com.br:443
2022-03-31 19:47:16,711 urllib3.connectionpool DEBUG    https://brasilapi.com.br:443 "GET /api/feriados/v1/2022 HTTP/1.1" 200 None
2022-03-31 19:47:16,970 django.request WARNING  Not Found: /favicon.ico
2022-03-31 19:47:23,455 django.security.SuspiciousSession WARNING  Session data corrupted
2022-03-31 19:47:23,458 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-12-26
2022-03-31 19:47:23,461 urllib3.connectionpool DEBUG    Starting new HTTPS connection (1): brasilapi.com.br:443
2022-03-31 19:47:23,679 urllib3.connectionpool DEBUG    https://brasilapi.com.br:443 "GET /api/feriados/v1/2022 HTTP/1.1" 200 None
2022-03-31 19:47:31,449 django.security.SuspiciousSession WARNING  Session data corrupted
2022-03-31 19:47:31,452 root         INFO     Fazendo requisição para BrasilAPI com a data: 2022-12-25
2022-03-31 19:47:31,455 urllib3.connectionpool DEBUG    Starting new HTTPS connection (1): brasilapi.com.br:443
2022-03-31 19:47:31,661 urllib3.connectionpool DEBUG    https://brasilapi.com.br:443 "GET /api/feriados/v1/2022 HTTP/1.1" 200 None
2022-03-31 23:23:38,793 django.utils.autoreload INFO     Watching for file changes with StatReloader
2022-03-31 23:23:41,293 django.request WARNING  Not Found: /
2022-03-31 23:23:47,720 django.security.SuspiciousSession WARNING  Session data corrupted
2022-03-31 23:23:47,885 django.request ERROR    Internal Server Error: /api/address/
Traceback (most recent call last):
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\django\views\generic\base.py", line 84, in view
    return self.dispatch(request, *args, **kwargs)
  File "E:\Cursos\Workspace\Codar.meJuntos\drf-api\venv\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
